Frame Rate:,25.0000000000
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
1763,00:01:10.520,15.73235279224537,13.670495876736112,12.468539496527777,21.058023003472222
1764,00:01:10.560,15.731269892939816,13.608901909722222,12.539958767361112,21.04494900173611
1765,00:01:10.600,15.814327618634259,13.754098307291667,12.553570963541667,21.135313585069444
1766,00:01:10.640,15.594339192708333,13.503972439236112,12.525104166666667,20.75394097222222
1767,00:01:10.680,15.49206452546296,13.369275173611111,12.491040581597222,20.615877821180554
1768,00:01:10.720,15.294019458912038,13.223480902777778,12.447211371527779,20.211366102430556
1769,00:01:10.760,15.030490089699077,12.857199435763889,12.328138020833334,19.9061328125
1770,00:01:10.800,15.150080656828704,13.007533637152777,12.384754774305556,20.057953559027776
1771,00:01:10.840,15.05927589699074,13.019817708333333,12.378579644097222,19.779430338541665
1772,00:01:10.880,15.253373480902775,13.064403211805555,12.59286892361111,20.102848307291666
1773,00:01:10.920,15.285326244212962,13.045413411458334,12.637670355902777,20.172894965277777
1774,00:01:10.960,15.058602792245372,12.755604383680556,12.544497612847222,19.87570638020833
1775,00:01:11.000,14.921025028935185,12.418473307291666,12.539446614583333,19.805155164930557
1776,00:01:11.040,14.605532769097223,12.101261935763889,12.38833224826389,19.32700412326389
1777,00:01:11.080,14.410319010416666,11.831730685763889,12.370085720486111,19.029140625
1778,00:01:11.120,14.220755208333335,11.61509548611111,12.261136067708334,18.786034071180556
1779,00:01:11.160,14.085363498263888,11.360517578125,12.326278211805555,18.56929470486111
1780,00:01:11.200,14.372161458333332,11.726100260416667,12.495100911458334,18.895283203125
1781,00:01:11.240,14.875062210648148,12.349156901041667,12.863330078125,19.41269965277778
1782,00:01:11.280,15.562833839699074,13.15568359375,13.329011501736112,20.203806423611113
1783,00:01:11.320,15.93012008101852,13.67132595486111,13.485415581597222,20.633618706597222
1784,00:01:11.360,16.12136031539352,14.061820746527777,13.600072699652777,20.7021875
1785,00:01:11.400,16.75827003761574,14.599906684027777,14.014231770833334,21.66067165798611
1786,00:01:11.440,16.66368381076389,14.60092556423611,13.923567708333334,21.466558159722222
1787,00:01:11.480,16.212386429398148,14.098827039930555,13.695950520833334,20.842381727430556
1788,00:01:11.520,15.943990523726853,13.885517578125,13.504263237847223,20.442190755208333
1789,00:01:11.560,15.280868055555553,13.38433810763889,13.051866319444445,19.406399739583332
1790,00:01:11.600,14.701820384837964,12.563115234375,12.757444661458333,18.784901258680556
1791,00:01:11.640,14.289413339120372,12.180352647569444,12.488516710069444,18.199370659722224
1792,00:01:11.680,13.917361834490741,11.971847873263888,12.124920789930556,17.655316840277777
1793,00:01:11.720,13.43604817708333,11.199650607638889,11.900116102430555,17.208377821180555
1794,00:01:11.760,13.257565465856482,11.256169704861112,11.628284505208333,16.8882421875
1795,00:01:11.800,11.955747974537038,10.08461154513889,10.673727213541667,15.108905164930556
1796,00:01:11.840,11.650185546874999,9.767954644097221,10.445860460069444,14.736741536458334
1797,00:01:11.880,10.927292390046295,8.95908203125,9.96338650173611,13.859408637152777
1798,00:01:11.920,10.44260669849537,8.555297309027777,9.545713975694444,13.226808810763888
1799,00:01:11.960,8.078917100694444,6.6937424045138885,7.358328993055555,10.184679904513889
1800,00:01:12.000,12.66143771701389,14.713307291666666,7.659203559027778,15.611802300347222
1801,00:01:12.040,3.960452835648148,2.8189214409722223,3.901725260416667,5.160711805555556
1802,00:01:12.080,3.533267144097222,2.3734646267361112,3.653101128472222,4.573235677083333
1803,00:01:12.120,3.7622583912037033,2.9812489149305557,3.5670985243055555,4.738427734375
1804,00:01:12.160,3.1403703703703703,2.181208767361111,3.167455512152778,4.072446831597222
1805,00:01:12.200,3.48177734375,2.7827473958333333,3.2794476996527777,4.383136935763889
1806,00:01:12.240,3.2502788628472223,2.4922450086805554,3.171642795138889,4.086948784722222
1807,00:01:12.280,3.6930642361111112,3.0863758680555557,3.369245876736111,4.623570963541667
1808,00:01:12.320,3.37212962962963,2.61521484375,3.1978461371527778,4.3033279079861115
1809,00:01:12.360,3.024822410300926,2.1412424045138887,3.024933810763889,3.908291015625
1810,00:01:12.400,3.2376584201388887,2.3897102864583335,3.1543098958333333,4.168955078125
1811,00:01:12.440,3.008324652777778,2.0394661458333334,3.0711707899305556,3.9143370225694443
1812,00:01:12.480,3.590269820601852,3.0732942708333333,3.2508311631944444,4.446684027777778
1813,00:01:12.520,2.9460181568287034,2.3713444010416667,2.8042567274305554,3.662453342013889
1814,00:01:12.560,3.2663111255787043,2.6378504774305553,3.029782986111111,4.131299913194445
1815,00:01:12.600,2.8525448495370376,2.0565473090277777,2.814378255208333,3.686708984375
1816,00:01:12.640,2.8741449652777775,2.1147699652777776,2.7850379774305556,3.722626953125
1817,00:01:12.680,64.43489113136575,49.61022135416667,62.87683159722222,80.81762044270833
1818,00:01:12.720,27.607626953125003,12.003502604166666,26.835337456597223,43.98404079861111
1819,00:01:12.760,23.909908130787034,10.823151041666666,23.900576171875,37.00599717881944
1820,00:01:12.800,22.451151982060185,10.301910807291666,23.024202473958333,34.02734266493056
1821,00:01:12.840,22.15018120659722,9.189266493055555,23.06392578125,34.19735134548611
1822,00:01:12.880,18.611857277199075,6.539369574652778,20.08135199652778,29.214850260416668
1823,00:01:12.920,20.492821180555556,8.925821397569445,21.368002387152778,31.184639756944446
1824,00:01:12.960,22.045312138310184,9.613451605902778,21.935828993055555,34.58665581597222
1825,00:01:13.000,21.68560076678241,9.407071397569444,21.138602430555554,34.511128472222225
1826,00:01:13.040,23.877586443865738,11.507446831597223,21.800819227430555,38.32449327256944
1827,00:01:13.080,26.57067165798611,13.1279296875,23.96285698784722,42.62122829861111
1828,00:01:13.120,26.664272280092593,12.895704210069445,23.72839301215278,43.36871961805556
1829,00:01:13.160,28.264399233217592,13.33775173611111,24.06846896701389,47.38697699652778
1830,00:01:13.200,30.894663990162034,14.594788411458333,25.32247612847222,52.766727430555555
1831,00:01:13.240,35.524677734375004,19.031850043402777,29.413923611111112,58.12825954861111
1832,00:01:13.280,36.00386791087963,20.191885850694444,30.176919487847222,57.64279839409722
1833,00:01:13.320,34.50523907696759,19.403399522569444,29.575109592013888,54.53720811631945
1834,00:01:13.360,33.4347681568287,18.822744140625,28.574590928819443,52.906969401041664
1835,00:01:13.400,34.51684932002315,19.988828125,29.34136935763889,54.22035047743056
1836,00:01:13.440,36.18814453125,22.006075303819443,30.77968315972222,55.778675130208335
1837,00:01:13.480,35.42069914641204,21.69041449652778,29.19394748263889,55.377735460069445
1838,00:01:13.520,37.266039496527775,23.505521918402778,29.858604600694445,58.43399197048611
1839,00:01:13.560,39.451355613425925,25.470435112847223,32.56846028645833,60.31517144097222
1840,00:01:13.600,39.591291956018516,26.441232638888888,32.943414713541664,59.389228515625
1841,00:01:13.640,38.339741391782404,26.58125759548611,32.04310329861111,56.39486328125
1842,00:01:13.680,37.04457826967593,27.749658203125,31.211834852430556,52.17224175347222
1843,00:01:13.720,38.034599247685186,29.832521701388888,32.310361328125,51.96091471354167
1844,00:01:13.760,38.63611653645834,32.35626844618056,32.700390625,50.85169053819445
1845,00:01:13.800,38.64418619791667,33.47813585069444,31.087650824652776,51.366771918402776
1846,00:01:13.840,37.07330548321759,32.15889865451389,28.707516276041666,50.35350151909722
1847,00:01:13.880,38.41938838252315,33.06997504340278,30.156519097222223,52.03167100694444
1848,00:01:13.920,38.36035915798611,33.53474392361111,30.047141927083334,51.49919162326389
1849,00:01:13.960,37.92386610243056,32.71407877604167,29.594217664930557,51.46330186631945
1850,00:01:14.000,38.84846209490741,32.763888888888886,30.78484592013889,52.99665147569444
1851,00:01:14.040,40.85283709490741,33.64178276909722,33.71335394965278,55.203374565972226
1852,00:01:14.080,43.113574942129624,34.61723958333334,35.89282443576389,58.830660807291665
1853,00:01:14.120,44.698675853587964,36.06194552951389,36.08745876736111,61.94662326388889
1854,00:01:14.160,42.745262948495366,34.82259548611111,32.07363172743055,61.33956163194444
1855,00:01:14.200,43.88187608506945,35.89592990451389,33.73211588541667,62.017582465277776
1856,00:01:14.240,42.084996383101846,33.900370008680554,33.03662109375,59.317998046875
1857,00:01:14.280,38.88400860821759,31.566520182291665,30.87572048611111,54.20978515625
1858,00:01:14.320,36.46181532118056,29.141451822916668,30.974725477430557,49.269268663194445
1859,00:01:14.360,36.05986581307871,28.27364040798611,32.46298177083333,47.44297526041667
1860,00:01:14.400,36.51821650752314,28.248251953125,34.28315755208333,47.02324001736111
1861,00:01:14.440,36.40277307581019,27.676587456597222,34.483768446180555,47.04796332465278
1862,00:01:14.480,35.55994140625,25.34935546875,33.23376302083334,48.096705729166665
1863,00:01:14.520,36.34817672164352,25.597731119791668,33.585454644097226,49.86134440104167
1864,00:01:14.560,40.454517144097224,32.52690755208334,36.88879448784722,51.947849392361114
1865,00:01:14.600,38.19528718171296,34.03904296875,34.14096028645833,46.405858289930556
1866,00:01:14.640,33.570409071180556,32.00517361111111,29.229793836805555,39.476259765625
1867,00:01:14.680,30.903714554398146,32.07687282986111,25.346852213541666,35.287418619791666
1868,00:01:14.720,29.395122974537035,31.119381510416666,23.256885850694445,33.8091015625
1869,00:01:14.760,28.85305736400463,30.982887369791666,22.164398871527776,33.411885850694446
1870,00:01:14.800,27.104394531250005,29.066245659722224,20.904536675347224,31.342401258680557
1871,00:01:14.840,27.595741825810183,28.53916558159722,20.84238064236111,33.40567925347222
1872,00:01:14.880,25.34986183449074,27.432438151041666,19.800887586805555,28.816259765625
1873,00:01:14.920,25.204809389467588,26.986371527777777,19.715485026041666,28.91257161458333
1874,00:01:14.960,24.833821614583332,26.243544921875,19.475840928819444,28.782078993055556
1875,00:01:15.000,24.63296115451389,25.79510525173611,19.459966362847222,28.643811848958332
1876,00:01:15.040,24.245813802083333,25.137733289930555,19.333317057291666,28.26639105902778
1877,00:01:15.080,24.01519892939815,24.67040256076389,19.120445963541666,28.25474826388889
1878,00:01:15.120,23.99072084780093,24.45990451388889,19.275538194444444,28.236719835069444
1879,00:01:15.160,23.441873914930557,23.72812934027778,18.917788628472223,27.679703776041666
1880,00:01:15.200,23.153381438078707,23.21423285590278,18.805692274305557,27.44021918402778
1881,00:01:15.240,22.954483145254628,22.969657118055554,18.725092230902778,27.168700086805554
1882,00:01:15.280,22.644904152199075,22.65513888888889,18.624995659722224,26.654577907986113
1883,00:01:15.320,22.295988859953706,22.336348741319444,18.315753038194444,26.235864800347223
1884,00:01:15.360,21.88254593460648,21.627935112847222,18.14068576388889,25.879016927083335
1885,00:01:15.400,21.446483651620373,21.05735785590278,17.770780164930557,25.511312934027778
1886,00:01:15.440,20.93133861400463,20.444147135416667,17.203189019097223,25.1466796875
1887,00:01:15.480,20.649027416087964,19.84959526909722,17.028282335069445,25.069204644097223
1888,00:01:15.520,20.31563621238426,19.198846571180557,16.843218315972223,24.90484375
1889,00:01:15.560,20.035477430555556,18.765926649305555,16.65489474826389,24.685610894097223
1890,00:01:15.600,20.360947265625,19.04013888888889,16.90095486111111,25.141748046875
1891,00:01:15.640,20.25916232638889,18.70275173611111,16.957939453125,25.116795789930556
1892,00:01:15.680,20.807336516203705,19.078141276041666,17.4357421875,25.908126085069444
1893,00:01:15.720,20.858243272569442,18.91159939236111,17.591234809027778,26.071895616319445
1894,00:01:15.760,20.88921657986111,18.817786458333334,17.706148003472222,26.143715277777776
1895,00:01:15.800,21.242732204861113,19.003050130208333,18.05985568576389,26.66529079861111
1896,00:01:15.840,21.06204246238426,18.75935763888889,17.857596571180554,26.569173177083332
1897,00:01:15.880,20.70960611979167,18.595279947916666,17.586575520833332,25.946962890625
1898,00:01:15.920,20.518340928819445,18.212532552083335,17.382917751736112,25.95957248263889
1899,00:01:15.960,19.543642939814816,17.19598415798611,16.8083203125,24.626624348958334
1900,00:01:16.000,18.099627821180558,15.739069010416667,15.776158854166667,22.783655598958333
1901,00:01:16.040,16.865175419560185,14.234598524305556,14.9003515625,21.460576171875
1902,00:01:16.080,14.626428674768519,12.000469835069444,13.128703342013889,18.750112847222223
1903,00:01:16.120,12.250357349537039,9.713581814236111,11.236690538194445,15.800799696180556
1904,00:01:16.160,12.45861400462963,9.882827690972222,11.471617838541667,16.021396484375
1905,00:01:16.200,13.561974464699075,10.652757161458334,12.673218315972223,17.359947916666666
1906,00:01:16.240,16.409509548611112,13.093814019097222,15.11353515625,21.02117947048611
1907,00:01:16.280,18.392363642939817,15.45604709201389,16.44741970486111,23.273624131944445
1908,00:01:16.320,20.23589265046296,17.523739149305555,17.88252170138889,25.301417100694444
1909,00:01:16.360,21.835560257523152,19.39500434027778,19.290159505208333,26.821516927083334
1910,00:01:16.400,23.00444914641204,20.681839192708335,20.196202256944446,28.135305989583333
1911,00:01:16.440,23.80699074074074,21.65473198784722,21.042605251736113,28.723634982638888
1912,00:01:16.480,24.625492259837966,22.520860460069443,21.92068142361111,29.434934895833333
1913,00:01:16.520,25.234674117476853,23.238541666666666,22.45763454861111,30.00784613715278
1914,00:01:16.560,26.00256618923611,23.694250217013888,23.245656467013887,31.067791883680556
1915,00:01:16.600,25.768897569444444,23.552100694444444,23.044306640625,30.71028537326389
1916,00:01:16.640,25.772900752314815,23.916651475694444,22.436083984375,30.965966796875
1917,00:01:16.680,25.815627531828707,24.42557834201389,22.307518446180556,30.713785807291668
1918,00:01:16.720,25.53655128761574,24.137943793402776,22.016311848958335,30.45539822048611
1919,00:01:16.760,25.37720811631944,24.173961588541665,21.793286675347222,30.164376085069446
1920,00:01:16.800,24.790746166087967,23.447830946180556,21.41798068576389,29.506426866319444
1921,00:01:16.840,24.264156901041662,22.831830512152777,20.875684678819443,29.084955512152778
1922,00:01:16.880,23.924732349537038,22.582535807291666,20.33409396701389,28.857567274305556
1923,00:01:16.920,23.718130425347223,22.278490668402778,19.99743598090278,28.87846462673611
1924,00:01:16.960,23.073560112847222,21.39631618923611,19.385291883680555,28.439072265625
1925,00:01:17.000,22.369578269675927,20.816564670138888,18.96726996527778,27.324900173611113
1926,00:01:17.040,21.573313802083334,19.885189887152777,18.742491319444444,26.092260199652777
1927,00:01:17.080,21.020295862268515,19.196903211805555,18.45608940972222,25.407894965277777
1928,00:01:17.120,20.803196252893517,18.883453776041666,18.14946723090278,25.37666775173611
1929,00:01:17.160,19.66936451099537,17.25205512152778,17.89166775173611,23.864370659722223
1930,00:01:17.200,18.735183376736114,16.596363932291666,17.155431857638888,22.45375434027778
1931,00:01:17.240,18.065064019097225,16.302073567708334,16.68229709201389,21.210821397569443
1932,00:01:17.280,17.729073350694446,15.997765842013889,16.6429296875,20.546524522569445
1933,00:01:17.320,16.92364872685185,15.229223090277777,15.907252604166667,19.634470486111113
1934,00:01:17.360,16.419947554976854,14.812898220486112,15.268111979166667,19.17883246527778
1935,00:01:17.400,15.364749348958334,13.815155164930555,14.401689453125,17.877403428819445
1936,00:01:17.440,14.595464771412038,12.748793402777778,13.941678602430555,17.095922309027777
1937,00:01:17.480,14.32789605034722,12.256780598958333,13.852969835069445,16.873937717013888
1938,00:01:17.520,14.195636574074074,11.790077039930555,13.965289713541667,16.83154296875
1939,00:01:17.560,14.178866825810184,11.349676649305556,14.18337673611111,17.00354709201389
1940,00:01:17.600,14.104050925925927,11.028485243055556,14.33544162326389,16.948225911458334
1941,00:01:17.640,13.590535300925927,10.586482204861111,13.919644097222223,16.265479600694444
1942,00:01:17.680,13.623963035300925,10.485095486111112,13.992418619791666,16.394375
1943,00:01:17.720,13.42472945601852,10.289008246527779,13.528874782986112,16.456305338541668
1944,00:01:17.760,14.06568359375,11.069011501736112,13.945629340277778,17.182409939236113
1945,00:01:17.800,14.904922960069444,11.840815972222222,14.752713758680555,18.121239149305556
1946,00:01:17.840,15.922739438657407,12.641003689236111,15.710061848958333,19.417152777777776
1947,00:01:17.880,16.697680121527778,13.521362847222223,16.565166015625,20.00651150173611
1948,00:01:17.920,17.513757595486112,14.038125,17.485257161458332,21.017890625
1949,00:01:17.960,17.854028862847223,14.379588758680555,17.424729817708332,21.757768012152777
1950,00:01:18.000,18.14550347222222,14.655057508680555,17.432125651041666,22.349327256944445
1951,00:01:18.040,18.420799696180556,14.66603515625,17.798447265625,22.797916666666666
1952,00:01:18.080,19.11604890046296,15.006768663194444,18.50736545138889,23.834012586805557
1953,00:01:18.120,20.15278392650463,15.556967230902778,19.540346137152778,25.361038411458335
1954,00:01:18.160,21.70602756076389,16.371508246527778,21.57680230034722,27.169772135416668
1955,00:01:18.200,23.46401294849537,17.49412868923611,23.588998480902777,29.308911675347222
1956,00:01:18.240,23.427760778356483,17.07013454861111,23.989037543402777,29.224110243055556
1957,00:01:18.280,23.198360821759263,16.500342881944444,24.181325954861112,28.913413628472224
1958,00:01:18.320,23.46262333622685,16.871969401041667,24.504422743055557,29.011477864583334
1959,00:01:18.360,23.11595920138889,16.301700303819445,24.400463324652776,28.645713975694445
1960,00:01:18.400,22.69100441261574,15.309055989583333,24.33612738715278,28.42782986111111
1961,00:01:18.440,22.25984230324074,14.690078125,24.043215060763888,28.046233723958334
1962,00:01:18.480,21.695594618055555,14.008147786458334,23.75279513888889,27.325840928819446
1963,00:01:18.520,21.393144892939816,13.805067274305555,23.79547634548611,26.57889105902778
1964,00:01:18.560,21.811404441550923,13.973975694444444,24.65231011284722,26.80792751736111
1965,00:01:18.600,23.11583984375,13.707966579861111,26.398245442708333,29.241307508680556
1966,00:01:18.640,23.781614583333333,13.884649522569445,27.19265625,30.267537977430557
1967,00:01:18.680,24.811915870949075,14.740271267361111,27.92111653645833,31.77435980902778
1968,00:01:18.720,25.343863208912037,15.15618923611111,28.450673828125,32.4247265625
1969,00:01:18.760,25.73733760127315,15.434800347222222,28.902564019097223,32.8746484375
1970,00:01:18.800,25.901069516782403,15.203563368055555,29.391029730902776,33.108615451388886
1971,00:01:18.840,25.78736545138889,14.716624348958334,29.731924913194444,32.913547092013886
1972,00:01:18.880,25.886744429976854,14.281515842013889,30.14275607638889,33.23596137152778
1973,00:01:18.920,25.811138599537035,13.67669921875,30.414099392361113,33.3426171875
1974,00:01:18.960,25.325977285879627,12.670893012152778,30.320020616319443,32.987018229166665
1975,00:01:19.000,24.60539207175926,11.700448133680556,29.932760416666667,32.18296766493056
1976,00:01:19.040,24.146500651041666,11.384762369791666,29.256177300347222,31.79856228298611
1977,00:01:19.080,22.22522243923611,10.763089192708334,26.210398220486113,29.70217990451389
1978,00:01:19.120,19.540168909143517,8.933246527777778,22.721193576388888,26.966066623263888
1979,00:01:19.160,16.685498408564815,7.83947265625,19.091912977430557,23.12510959201389
1980,00:01:19.200,14.46029152199074,8.028203125,15.750832248263889,19.601839192708333
1981,00:01:19.240,11.414955512152778,7.023974609375,12.125625,15.095266927083333
1982,00:01:19.280,10.565684678819444,8.382483723958334,8.870016276041667,14.444554036458333
1983,00:01:19.320,9.74683449074074,6.451730685763889,7.486693793402778,15.302078993055556
1984,00:01:19.360,3.6188794849537036,3.690048828125,2.6733203125,4.4932693142361115
1985,00:01:19.400,2.7670685040509255,2.394833984375,2.3413519965277776,3.56501953125
1986,00:01:19.440,2.6123043258101855,2.1612445746527778,2.2203776041666665,3.455290798611111
1987,00:01:19.480,2.468879123263889,1.9656781684027778,2.182072482638889,3.25888671875
1988,00:01:19.520,2.5054597077546297,2.328122829861111,1.982013888888889,3.206242404513889
1989,00:01:19.560,2.260321903935185,1.7626302083333334,2.059556206597222,2.958779296875
1990,00:01:19.600,2.806248553240741,2.151675347222222,2.5814420572916665,3.6856282552083335
1991,00:01:19.640,2.958556857638889,2.6900206163194444,2.395447048611111,3.790202907986111
1992,00:01:19.680,3.840196759259259,3.951047092013889,2.7570301649305557,4.812513020833333
1993,00:01:19.720,2.1101797598379632,1.18666015625,2.268916015625,2.874963107638889
1994,00:01:19.760,2.854920789930555,2.1619357638888888,2.6989615885416667,3.703865017361111
1995,00:01:19.800,3.465469111689815,2.8072960069444446,3.2096625434027777,4.379448784722222
1996,00:01:19.840,2.1198820891203702,1.3111002604166666,2.201312934027778,2.8472330729166666
1997,00:01:19.880,2.7132884837962963,2.309625651041667,2.414985894097222,3.41525390625
1998,00:01:19.920,4.011231553819444,3.4096050347222224,3.609480251736111,5.014609375
1999,00:01:19.960,2.4489916087962964,1.4695464409722223,2.5857335069444445,3.291694878472222
2000,00:01:20.000,3.3965332031249997,2.8268088107638887,2.9395518663194444,4.4232389322916665
2001,00:01:20.040,2.6733394820601855,1.7494466145833334,2.6707335069444444,3.5998383246527776
2002,00:01:20.080,3.2068381076388888,2.334675564236111,3.025632595486111,4.260206163194445
2003,00:01:20.120,4.976188874421296,4.271744791666666,4.391200086805555,6.265621744791667
2004,00:01:20.160,3.1754253472222227,1.601169704861111,3.5349055989583333,4.3902007378472225
2005,00:01:20.200,3.9314811197916666,3.0039246961805555,3.7282259114583334,5.062292751736111
2006,00:01:20.240,3.0174931278935184,1.9174587673611112,3.1019129774305556,4.033107638888889
2007,00:01:20.280,3.3949815538194446,2.8955783420138888,2.8815852864583333,4.407781032986111
2008,00:01:20.320,2.617607060185185,1.7731510416666667,2.5488910590277776,3.530779079861111
2009,00:01:20.360,1.3674428530092593,1.1525206163194444,1.181193576388889,1.7686143663194445
2010,00:01:20.400,1.2924244068287036,0.86083984375,1.300134548611111,1.716298828125
2011,00:01:20.440,2.1930349392361115,1.5654437934027778,2.070322265625,2.9433387586805555
2012,00:01:20.480,3.7792455150462962,3.0426378038194444,3.444533420138889,4.8505653211805555
2013,00:01:20.520,2.232677589699074,1.093669704861111,2.508332248263889,3.096030815972222
2014,00:01:20.560,1.9516688368055555,1.3218207465277778,1.8293012152777777,2.703884548611111
2015,00:01:20.600,2.1855154079861108,1.4740451388888889,2.0661469184027776,3.0163541666666664
2016,00:01:20.640,2.7576493778935185,2.3003515625,2.402992621527778,3.5696039496527776
2017,00:01:20.680,3.367603081597222,2.6706781684027776,3.011937934027778,4.420193142361111
2018,00:01:20.720,1.6413277633101853,0.7667599826388889,1.8222515190972222,2.3349717881944443
2019,00:01:20.760,1.946215277777778,1.3632389322916667,1.8228190104166666,2.652587890625
2020,00:01:20.800,1.3542802372685185,0.9809624565972223,1.2596864149305556,1.8221918402777777
2021,00:01:20.840,1.8715892650462962,1.4687369791666667,1.679597439236111,2.466433376736111
2022,00:01:20.880,1.2659736689814816,0.9323122829861111,1.1861555989583332,1.679453125
2023,00:01:20.920,1.8216735387731482,1.2487076822916667,1.8285677083333334,2.3877452256944443
2024,00:01:20.960,1.6959483506944444,1.1565787760416666,1.6096332465277778,2.321633029513889
2025,00:01:21.000,1.4295554832175925,0.9725737847222222,1.3842491319444445,1.931843532986111
2026,00:01:21.040,2.3632570167824074,1.6696180555555555,2.228257378472222,3.1918956163194445
2027,00:01:21.080,2.4496310763888887,1.2590180121527779,2.7197298177083336,3.3701453993055557
2028,00:01:21.120,3.6657175925925927,2.068420138888889,3.919486762152778,5.009245876736111
2029,00:01:21.160,4.922177734375,4.301450737847222,4.3035308159722225,6.161551649305555
2030,00:01:21.200,5.12038990162037,3.0627354600694443,5.514135199652777,6.784299045138889
2031,00:01:21.240,7.779997468171296,5.688439670138889,7.734014756944444,9.917537977430555
2032,00:01:21.280,9.03724826388889,6.3650086805555555,9.241852213541666,11.504883897569444
2033,00:01:21.320,10.004576099537038,7.148362630208333,10.159389105902777,12.7059765625
2034,00:01:21.360,10.853293909143519,8.361668836805556,10.631731770833333,13.566481119791666
2035,00:01:21.400,11.258824508101853,8.703606770833334,11.045939670138889,14.026927083333334
2036,00:01:21.440,12.085245225694445,9.665402560763889,11.616713324652778,14.973619791666666
2037,00:01:21.480,12.463430627893521,10.29794921875,11.794837239583334,15.297505425347222
2038,00:01:21.520,12.511351273148149,10.211356336805556,11.911258680555555,15.411438802083333
2039,00:01:21.560,12.850480324074075,10.719321831597222,12.066538628472221,15.765580512152777
2040,00:01:21.600,13.139355468749999,11.281241319444444,12.132177734375,16.004647352430556
2041,00:01:21.640,13.223302951388888,11.30073025173611,12.20833984375,16.160838758680555
2042,00:01:21.680,13.131793981481481,11.256969401041667,12.102216796875,16.036195746527778
2043,00:01:21.720,12.878973162615742,11.127269965277778,11.842389322916667,15.667260199652778
2044,00:01:21.760,13.01194480613426,11.241475694444444,11.910425347222223,15.883933376736111
2045,00:01:21.800,13.32485134548611,11.57180447048611,12.115262586805555,16.287486979166665
2046,00:01:21.840,13.120180844907408,11.330494791666666,12.028848741319445,16.00119900173611
2047,00:01:21.880,13.158996310763888,11.335198567708334,12.10100368923611,16.04078667534722
2048,00:01:21.920,12.983834997106483,11.22099609375,11.967917751736111,15.762591145833333
2049,00:01:21.960,12.758473307291666,10.839833984375,11.877555338541667,15.558030598958334
2050,00:01:22.000,12.213845847800926,10.330992838541667,11.427190755208333,14.883353949652777
2051,00:01:22.040,11.556119791666667,9.794141710069445,10.900962456597222,13.973255208333333
2052,00:01:22.080,10.88013454861111,8.859321831597223,10.507909071180556,13.273172743055556
2053,00:01:22.120,10.355831163194443,8.528862847222221,9.961779513888889,12.576851128472223
2054,00:01:22.160,9.832162905092593,8.032286241319444,9.491292317708334,11.97291015625
2055,00:01:22.200,9.622403790509258,7.868577473958333,9.298860677083333,11.699773220486112
2056,00:01:22.240,12.461966869212963,11.757735460069444,10.410211588541667,15.217953559027778
2057,00:01:22.280,10.556507161458333,8.443589409722222,10.167870008680556,13.058062065972223
2058,00:01:22.320,10.45222583912037,8.318587239583334,10.174541015625,12.863549262152778
2059,00:01:22.360,10.651736834490741,8.677680121527779,10.286065538194444,12.99146484375
2060,00:01:22.400,10.576724898726852,8.632643229166666,10.230282118055555,12.867249348958333
2061,00:01:22.440,10.074507016782407,7.9283615451388885,10.061185980902778,12.233973524305556
2062,00:01:22.480,10.19408347800926,7.788209635416667,10.388381076388889,12.405659722222222
2063,00:01:22.520,10.47765480324074,7.846545138888889,10.762616102430556,12.823803168402778
2064,00:01:22.560,11.477483362268517,8.871903211805556,11.596795789930555,13.963751085069445
2065,00:01:22.600,12.57285011574074,9.624621310763889,12.649013671875,15.444915364583334
2066,00:01:22.640,13.861721281828702,11.182517361111111,13.52513671875,16.877509765625
2067,00:01:22.680,14.546659071180557,12.008460286458334,13.870287543402778,17.761229383680554
2068,00:01:22.720,15.102804181134259,12.903280164930555,14.031563585069444,18.37356879340278
2069,00:01:22.760,15.359520760995371,13.326889105902778,14.006346571180556,18.74532660590278
2070,00:01:22.800,15.606408058449071,13.871025390625,13.967731119791667,18.980467664930554
2071,00:01:22.840,15.584841218171297,14.0555078125,13.701498480902778,18.99751736111111
2072,00:01:22.880,15.564489293981481,14.156783854166667,13.58538845486111,18.951295572916667
2073,00:01:22.920,15.0625,13.611533203125,13.170046657986111,18.405920138888888
2074,00:01:22.960,14.842778501157406,13.58165798611111,12.822298177083333,18.124379340277777
2075,00:01:23.000,14.764496889467592,13.577508680555555,12.663154296875,18.052827690972222
2076,00:01:23.040,14.517194733796297,13.258506944444445,12.478726128472223,17.81435112847222
2077,00:01:23.080,14.096645688657409,12.671158854166666,12.229867621527777,17.388910590277778
2078,00:01:23.120,13.661281105324074,12.123088107638889,11.96501736111111,16.89573784722222
2079,00:01:23.160,13.303444010416667,11.767373046875,11.722954644097221,16.420004340277778
2080,00:01:23.200,13.166194661458334,11.476806640625,11.715588107638888,16.306189236111113
2081,00:01:23.240,13.222717375578704,11.472489149305556,11.740061848958334,16.45560112847222
2082,00:01:23.280,13.100171440972224,11.388180338541666,11.665751953125,16.24658203125
2083,00:01:23.320,13.280484664351853,11.599125434027778,11.725049913194445,16.517278645833333
2084,00:01:23.360,13.44904079861111,11.813881293402778,11.798030598958333,16.73521050347222
2085,00:01:23.400,13.548209997106483,12.034583333333334,11.777596571180556,16.832450086805554
2086,00:01:23.440,13.559335214120372,12.071432291666667,11.790461154513888,16.816112196180555
